"BAD","DEROG_DELINQ","IMP_CLAGE","DEBTINC","_dmIndex_","_PartInd_","I_BAD","P_BAD1","P_BAD0","EM_EVENTPROBABILITY","EM_CLASSIFICATION","EM_PROBABILITY"
"           0","1.9433801521","154.55254739","34.771708596","    46000009","           1","           0","0.0649756452","0.9350243548","0.0649756452","           0","0.9350243548"
"           0","1.9433801521","89.839558205"," 39.09887429","    46000010","           1","           0","0.1160364818","0.8839635182","0.1160364818","           0","0.8839635182"
"           0","1.9433801521","115.52948936"," 33.45667038","    46000012","           1","           0"," 0.076462372"," 0.923537628"," 0.076462372","           0"," 0.923537628"
"           1","-12.37112638","238.36963726","16.397160872","    46000014","           1","           1","0.9982852405","0.0017147595","0.9982852405","           1","0.9982852405"
"           1","1.9433801521","       256.7","           .","    46000016","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","111.99863079","4.1427039717","    46000018","           0","           0","0.0175337694","0.9824662306","0.0175337694","           0","0.9824662306"
"           0","1.9433801521"," 190.0874448","40.748211757","    46000022","           1","           0","0.0709447738","0.9290552262","0.0709447738","           0","0.9290552262"
"           1","-0.435983784","       286.1","           .","    46000026","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","61.641325377"," 41.03238603","    46000032","           0","           0","0.1993694482","0.8006305518","0.1993694482","           0","0.8006305518"
"           0","1.9433801521","402.08681048","21.989945778","    46000035","           1","           0","0.0073966196","0.9926033804","0.0073966196","           0","0.9926033804"
"           0","1.9433801521","201.68554815","30.019555132","    46000037","           1","           0"," 0.038612076"," 0.961387924"," 0.038612076","           0"," 0.961387924"
"           1","1.4534669779","217.02094018","34.015914976","    46000041","           1","           0","0.0607511776","0.9392488224","0.0607511776","           0","0.9392488224"
"           0","1.4534669779"," 116.5339256","38.884826945","    46000043","           1","           0","0.1360030486","0.8639969514","0.1360030486","           0","0.8639969514"
"           1","1.9433801521","260.76666667","           .","    46000045","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","0.3210394256","162.53864032","41.270820127","    46000055","           0","           0","0.2354937554","0.7645062446","0.2354937554","           0","0.7645062446"
"           0","1.9433801521","96.336434623","5.2266736193","    46000058","           0","           0","0.0204312053","0.9795687947","0.0204312053","           0","0.9795687947"
"           1","1.9433801521","117.76666667","           .","    46000065","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.0456472264","317.53333333","           .","    46000066","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.4617491415","       301.3","           .","    46000067","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-11.76996493","         218","           .","    46000068","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.40198776","       130.3","           .","    46000069","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","164.78494744","36.278473908","    46000079","           0","           0","0.0659408128","0.9340591872","0.0659408128","           0","0.9340591872"
"           0","1.9433801521","97.023226329","35.681521324","    46000083","           2","           0","0.0947401188","0.9052598812","0.0947401188","           0","0.9052598812"
"           1","1.9433801521","218.53926573","           .","    46000087","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521"," 288.4596954","37.747019613","    47000004","           2","           0","0.0339210834","0.9660789166","0.0339210834","           0","0.9660789166"
"           0","0.3210394256","242.21619532","42.773568409","    47000008","           0","           0","0.1682686076","0.8317313924","0.1682686076","           0","0.8317313924"
"           0","-0.636595338","174.53641204","36.853084972","    47000017","           2","           0","0.3137469485","0.6862530515","0.3137469485","           0","0.6862530515"
"           0","1.9433801521","96.342139921","35.755106732","    47000019","           2","           0","0.0954442988","0.9045557012","0.0954442988","           0","0.9045557012"
"           1","1.4534669779","       398.8","           .","    47000021","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","64.933333333","           .","    47000022","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","220.13333333","           .","    47000023","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","157.65172986"," 41.85930497","    47000031","           1","           0","0.0903280392","0.9096719608","0.0903280392","           0","0.9096719608"
"           0","0.8109525998","187.73333333","           .","    47000034","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","316.99290614","45.006818085","    47000037","           1","           0","0.0413754663","0.9586245337","0.0413754663","           0","0.9586245337"
"           0","1.9433801521","194.28209915"," 29.37360717","    47000038","           1","           0","0.0390665861","0.9609334139","0.0390665861","           0","0.9609334139"
"           0","1.9433801521","224.24133068"," 33.82410789","    47000040","           1","           0"," 0.040919132"," 0.959080868"," 0.040919132","           0"," 0.959080868"
"           0","1.9433801521","75.955735269"," 37.50722389","    47000041","           1","           0","0.1163072938","0.8836927062","0.1163072938","           0","0.8836927062"
"           0","1.9433801521"," 137.1896556","36.122068493","    47000048","           1","           0","0.0768562101","0.9231437899","0.0768562101","           0","0.9231437899"
"           1","1.9433801521"," 31.16869601","37.952179906","    47000049","           0","           0"," 0.151475116"," 0.848524884"," 0.151475116","           0"," 0.848524884"
"           1","-0.573366706","117.66666667","           .","    47000052","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","251.35800302","25.202706374","    47000054","           1","           0","0.0222601907","0.9777398093","0.0222601907","           0","0.9777398093"
"           1","1.4534669779","174.32656084","35.236265235","    47000056","           0","           0","0.0827573486","0.9172426514","0.0827573486","           0","0.9172426514"
"           0","1.9433801521","186.62809656","33.430637604","    47000057","           1","           0","0.0502522039","0.9497477961","0.0502522039","           0","0.9497477961"
"           0","1.4534669779"," 199.7384646","27.027787429","    47000059","           1","           0","0.0473854551","0.9526145449","0.0473854551","           0","0.9526145449"
"           0","0.3210394256","239.90330404","42.816367563","    47000065","           0","           0","0.1706319428","0.8293680572","0.1706319428","           0","0.8293680572"
"           0","1.9433801521","256.28691889","26.853259022","    47000067","           1","           0","0.0235284416","0.9764715584","0.0235284416","           0","0.9764715584"
"           0","1.9433801521","232.33333333","           .","    47000071","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","145.06666667","           .","    47000073","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","151.71506582","34.863596079","    47000074","           2","           0"," 0.066368011"," 0.933631989"," 0.066368011","           0"," 0.933631989"
"           0","1.4534669779","174.32656084","38.742481605","    48000001","           2","           0","0.0980337846","0.9019662154","0.0980337846","           0","0.9019662154"
"           0","1.4534669779","316.09687448","38.135866892","    48000003","           0","           0","0.0414278194","0.9585721806","0.0414278194","           0","0.9585721806"
"           0","1.0456472264","244.53333333","           .","    48000004","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.37112638","240.43333333","           .","    48000005","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","       253.6","           .","    48000006","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","259.31975498","27.744055511","    48000007","           0","           0","0.0241866512","0.9758133488","0.0241866512","           0","0.9758133488"
"           0","1.0456472264","195.45882578","40.206106424","    48000008","           0","           0","0.1219538951","0.8780461049","0.1219538951","           0","0.8780461049"
"           0","1.9433801521","309.44594908","29.371002276","    48000020","           1","           0","0.0193455449","0.9806544551","0.0193455449","           0","0.9806544551"
"           0","1.9433801521","161.64634096","35.420928075","    48000023","           2","           0","0.0643672732","0.9356327268","0.0643672732","           0","0.9356327268"
"           0","1.4534669779"," 32.41493353","30.080343444","    48000024","           0","           0","0.1432740513","0.8567259487","0.1432740513","           0","0.8567259487"
"           0","1.9433801521","219.57065379","27.284560734","    48000025","           1","           0","0.0301097947","0.9698902053","0.0301097947","           0","0.9698902053"
"           0","1.9433801521","255.08875781","26.867617382","    48000026","           2","           0"," 0.023719527"," 0.976280473"," 0.023719527","           0"," 0.976280473"
"           1","1.9433801521","129.56430077","37.969304541","    48000028","           1","           0","0.0878733631","0.9121266369","0.0878733631","           0","0.9121266369"
"           0","1.9433801521","188.07772245","40.351902286","    48000033","           2","           0","0.0703912169","0.9296087831","0.0703912169","           0","0.9296087831"
"           0","1.9433801521"," 120.9792917","29.809835155","    48000034","           1","           0","0.0618447849","0.9381552151","0.0618447849","           0","0.9381552151"
"           0","1.9433801521","276.12197299","38.968366525","    48000039","           1","           0"," 0.038907043"," 0.961092957"," 0.038907043","           0"," 0.961092957"
"           0","1.4534669779","194.84216401","16.179249586","    48000040","           1","           0"," 0.028024317"," 0.971975683"," 0.028024317","           0"," 0.971975683"
"           0","1.4534669779","105.74964198","14.800087156","    48000043","           1","           0","0.0447796915","0.9552203085","0.0447796915","           0","0.9552203085"
"           0","1.9433801521","147.41494905","19.518531863","    48000044","           2","           0","0.0313175897","0.9686824103","0.0313175897","           0","0.9686824103"
"           0","1.4534669779","234.02181639","38.024677319","    48000045","           1","           0","0.0670982796","0.9329017204","0.0670982796","           0","0.9329017204"
"           0","1.9433801521","628.98194793","20.200302232","    48000049","           0","           0","0.0016280215","0.9983719785","0.0016280215","           0","0.9983719785"
"           1","1.4534669779","202.60380291","22.043933842","    48000050","           1","           0","0.0361399891","0.9638600109","0.0361399891","           0","0.9638600109"
"           0","1.4534669779","213.03628478","25.547010323","    48000057","           1","           0","0.0405816153","0.9594183847","0.0405816153","           0","0.9594183847"
"           0","1.9433801521","205.44151908"," 34.05349114","    48000058","           1","           0","0.0463456447","0.9536543553","0.0463456447","           0","0.9536543553"
"           0","1.9433801521","  228.898609","36.134959463","    48000063","           1","           0","0.0447492244","0.9552507756","0.0447492244","           0","0.9552507756"
"           1","0.4617491415","122.76666667","           .","    48000064","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","93.552927533","32.011079376","    48000065","           1","           0"," 0.080897565"," 0.919102435"," 0.080897565","           0"," 0.919102435"
"           1","1.9433801521","260.25108099","30.278929391","    48000067","           1","           0","0.0274193221","0.9725806779","0.0274193221","           0","0.9725806779"
"           0","1.9433801521","267.13260885","24.380389513","    48000069","           1","           0","0.0193572205","0.9806427795","0.0193572205","           0","0.9806427795"
"           0","1.9433801521","276.08761885","38.501406575","    48000071","           0","           0","0.0379981958","0.9620018042","0.0379981958","           0","0.9620018042"
"           0","1.4534669779","314.27371253"," 37.74372511","    48000075","           1","           0","0.0410569715","0.9589430285","0.0410569715","           0","0.9589430285"
"           0","1.9433801521","629.09576631","22.825607116","    48000076","           0","           0","0.0018697843","0.9981302157","0.0018697843","           0","0.9981302157"
"           0","1.9433801521","203.90667764","27.692237423","    48000078","           2","           0","0.0338183968","0.9661816032","0.0338183968","           0","0.9661816032"
"           0","1.4534669779","301.23291075","30.346706109","    48000080","           0","           0","0.0304184723","0.9695815277","0.0304184723","           0","0.9695815277"
"           1","0.4617491415"," 110.4144797","133.52827043","    48000082","           0","           1","0.9810229807","0.0189770193","0.9810229807","           1","0.9810229807"
"           1","1.9433801521","177.61164796","48.277591224","    48000087","           1","           0","0.1096711497","0.8903288503","0.1096711497","           0","0.8903288503"
"           1","1.4534669779","105.74964198","           .","    48000088","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","       119.7","           .","    49000003","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.636595338","69.133333333","           .","    49000004","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.3210394256","100.46666667","           .","    49000005","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","211.03333333","           .","    49000006","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","253.32937133","39.816800565","    49000011","           0","           0","0.0465858793","0.9534141207","0.0465858793","           0","0.9534141207"
"           0","1.9433801521","377.29103995","31.435316117","    49000015","           0","           0","0.0141741998","0.9858258002","0.0141741998","           0","0.9858258002"
"           0","1.9433801521","156.67537504","34.000236065","    49000022","           1","           0","0.0617538972","0.9382461028","0.0617538972","           0","0.9382461028"
"           0","1.9433801521"," 291.6334148","39.483913745","    49000024","           1","           0","0.0363723255","0.9636276745","0.0363723255","           0","0.9636276745"
"           1","1.9433801521","328.51412138","40.048440044","    49000028","           0","           0","0.0299316546","0.9700683454","0.0299316546","           0","0.9700683454"
"           0","1.9433801521","162.64043049","39.205100427","    49000029","           2","           0","0.0771365883","0.9228634117","0.0771365883","           0","0.9228634117"
"           1","0.3243662197","  272.938299","47.120580493","    49000030","           2","           0","0.1732994654","0.8267005346","0.1732994654","           0","0.8267005346"
"           0","1.9433801521","89.794149202","33.986098814","    49000037","           0","           0"," 0.090979352"," 0.909020648"," 0.090979352","           0"," 0.909020648"
"           1","-12.36837615","113.56666667","           .","    49000039","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","153.23333333","           .","    49000040","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","649.74710438","20.872560266","    49000041","           1","           0","0.0014811984","0.9985188016","0.0014811984","           0","0.9985188016"
"           1","-12.40198776","122.79944314","34.530438587","    49000042","           1","           1","0.9996897939","0.0003102061","0.9996897939","           1","0.9996897939"
"           1","1.9433801521","120.34796658","203.31214869","    49000044","           0","           1","0.9984963476","0.0015036524","0.9984963476","           1","0.9984963476"
"           0","1.4534669779","194.84216401","28.978621413","    49000050","           1","           0","0.0538316184","0.9461683816","0.0538316184","           0","0.9461683816"
"           0","1.9433801521","105.99926564","  31.8406351","    49000051","           1","           0","0.0746472413","0.9253527587","0.0746472413","           0","0.9253527587"
"           0","1.4534669779","248.48194525","29.371651522","    49000052","           1","           0","0.0398322591","0.9601677409","0.0398322591","           0","0.9601677409"
"           0","1.9433801521","172.81072664","34.456762198","    49000053","           1","           0","0.0574373705","0.9425626295","0.0574373705","           0","0.9425626295"
"           0","1.9433801521","200.57575228","36.398728722","    49000055","           0","           0","0.0537030945","0.9462969055","0.0537030945","           0","0.9462969055"
"           0","1.9433801521","118.61613434","30.447274539","    49000060","           0","           0"," 0.064730547"," 0.935269453"," 0.064730547","           0"," 0.935269453"
"           0","1.9433801521","169.01497354","38.698735922","    49000061","           0","           0","0.0725063373","0.9274936627","0.0725063373","           0","0.9274936627"
"           0","1.9433801521","239.25964489","41.336696482","    49000062","           0","           0","0.0546962315","0.9453037685","0.0546962315","           0","0.9453037685"
"           1","1.9433801521","105.74964198","33.568766269","    49000063","           1","           0","0.0813560383","0.9186439617","0.0813560383","           0","0.9186439617"
"           0","1.4534669779","206.76549496","27.551408817","    49000064","           1","           0"," 0.046654709"," 0.953345291"," 0.046654709","           0"," 0.953345291"
"           0","1.9433801521","164.96393992","35.788157705","    49000065","           1","           0","0.0642874607","0.9357125393","0.0642874607","           0","0.9357125393"
"           1","1.4534669779","       223.2","           .","    49000069","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","218.53926573","35.733567331","    49000070","           1","           0","0.0655826822","0.9344173178","0.0655826822","           0","0.9344173178"
"           0","0.3210394256","231.43431589","42.179786422","    49000073","           1","           0","0.1733894946","0.8266105054","0.1733894946","           0","0.8266105054"
"           0","1.9433801521","       127.8","           .","    49000074","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","110.05727377","19.268439553","    49000076","           1","           0","0.0387720593","0.9612279407","0.0387720593","           0","0.9612279407"
"           0","1.4534669779","122.14755148"," 20.17202126","    49000081","           0","           0","0.0532589638","0.9467410362","0.0532589638","           0","0.9467410362"
"           0","1.9433801521","103.67278586","30.361711413","    49000084","           1","           0","0.0703495016","0.9296504984","0.0703495016","           0","0.9296504984"
"           1","1.4534669779"," 143.4146448","35.060319852","    49000087","           1","           0","0.0979032447","0.9020967553","0.0979032447","           0","0.9020967553"
"           0","1.9433801521","226.04029456","36.976930394","    50000002","           1","           0","0.0475052836","0.9524947164","0.0475052836","           0","0.9524947164"
"           0","1.9433801521","186.15634723","37.943868201","    50000010","           2","           0","0.0631796302","0.9368203698","0.0631796302","           0","0.9368203698"
"           0","1.9433801521","224.94134673","41.871755799","    50000014","           1","           0","0.0611451999","0.9388548001","0.0611451999","           0","0.9388548001"
"           0","1.9433801521","267.75553453","32.200781329","    50000015","           2","           0","0.0289232759","0.9710767241","0.0289232759","           0","0.9710767241"
"           0","1.9433801521","180.73115396","41.526026449","    50000016","           1","           0"," 0.077828475"," 0.922171525"," 0.077828475","           0"," 0.922171525"
"           1","1.9433801521","50.717534833"," 37.10325125","    50000019","           1","           0","0.1311436626","0.8688563374","0.1311436626","           0","0.8688563374"
"           0","1.9433801521","225.89772555","42.766829612","    50000021","           1","           0","0.0635730769","0.9364269231","0.0635730769","           0","0.9364269231"
"           0","1.4534669779","85.128353796","24.991359419","    50000023","           1","           0","0.0839744369","0.9160255631","0.0839744369","           0","0.9160255631"
"           0","1.9433801521","119.23120438","43.829588004","    50000024","           1","           0","0.1230555723","0.8769444277","0.1230555723","           0","0.8769444277"
"           0","1.9433801521","145.35528027","36.032760292","    50000026","           1","           0","0.0729756521","0.9270243479","0.0729756521","           0","0.9270243479"
"           1","1.0456472264","138.96666667","           .","    50000027","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.37112638","173.46666667","           .","    50000037","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","307.57275263","36.690724403","    50000038","           1","           0","0.0286011182","0.9713988818","0.0286011182","           0","0.9713988818"
"           1","1.9433801521","56.667099395","64.775727757","    50000039","           1","           0","0.3872909427","0.6127090573","0.3872909427","           0","0.6127090573"
"           1","0.4617491415","120.73333333","           .","    50000040","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","300.29631253","30.203989283","    50000048","           1","           0","0.0213717287","0.9786282713","0.0213717287","           0","0.9786282713"
"           0","1.4534669779","207.78427098","30.549215834","    50000049","           1","           0","0.0539415505","0.9460584495","0.0539415505","           0","0.9460584495"
"           0","0.8109525998","123.36864613"," 26.71625685","    50000051","           1","           0","0.1125336777","0.8874663223","0.1125336777","           0","0.8874663223"
"           1","1.4534669779","       398.8","           .","    50000054","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","211.92327535","41.494839796","    50000055","           0","           0"," 0.064785163"," 0.935214837"," 0.064785163","           0"," 0.935214837"
"           0","1.9433801521","241.08364933","37.479757124","    50000059","           1","           0","0.0445324997","0.9554675003","0.0445324997","           0","0.9554675003"
"           1","1.9433801521","171.50625674","56.961838569","    50000069","           1","           0","0.1687367156","0.8312632844","0.1687367156","           0","0.8312632844"
"           1","1.4534669779","       198.9","           .","    50000070","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","       189.7","           .","    50000072","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","97.933333333","           .","    50000074","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.0456472264","       177.5","           .","    50000075","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-13.26885931","303.29428571","           .","    50000076","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","65.966666667","           .","    50000077","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","185.80205049"," 32.22967397","    50000079","           1","           0","0.0475284248","0.9524715752","0.0475284248","           0","0.9524715752"
"           1","1.4534669779","84.417030462","31.564226916","    50000081","           1","           0","0.1154725926","0.8845274074","0.1154725926","           0","0.8845274074"
"           1","0.2611375873","        36.5","           .","    50000084","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.0456472264","196.25310409","39.758932499","    50000087","           0","           0","0.1189103894","0.8810896106","0.1189103894","           0","0.8810896106"
"           0","1.4534669779","83.099726126","26.148970181","    50000091","           1","           0","0.0898618774","0.9101381226","0.0898618774","           0","0.9101381226"
"           1","1.4534669779","216.13333333","           .","    50000092","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.0456472264","163.17437719","42.060981767","    51000002","           0","           0","0.1580409104","0.8419590896","0.1580409104","           0","0.8419590896"
"           0","1.9433801521","117.04550066","30.482780029","    51000003","           0","           0","0.0654452833","0.9345547167","0.0654452833","           0","0.9345547167"
"           1","0.5557340522","151.93333333","           .","    51000006","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","       123.8","           .","    51000007","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.0456472264","184.72511268","51.630380591","    51000008","           1","           0"," 0.214165696"," 0.785834304"," 0.214165696","           0"," 0.785834304"
"           0","1.9433801521","126.92269121","23.040944709","    51000010","           0","           0","0.0424498376","0.9575501624","0.0424498376","           0","0.9575501624"
"           0","1.0456472264"," 126.2435974","36.372531415","    51000016","           1","           0","0.1489181854","0.8510818146","0.1489181854","           0","0.8510818146"
"           0","1.9433801521","199.76356315","27.471559692","    51000018","           0","           0","0.0342884746","0.9657115254","0.0342884746","           0","0.9657115254"
"           0","0.8109525998","175.15368945","40.348885329","    51000020","           1","           0","0.1589222335","0.8410777665","0.1589222335","           0","0.8410777665"
"           0","1.9433801521","243.07790007","36.906664969","    51000021","           1","           0","0.0427402107","0.9572597893","0.0427402107","           0","0.9572597893"
"           0","1.9433801521","298.28291333","36.336564389","    51000025","           1","           0","0.0297195975","0.9702804025","0.0297195975","           0","0.9702804025"
"           1","0.4617491415","       229.3","           .","    51000029","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","84.233333333","           .","    51000030","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.37112638"," 225.7525542","           .","    51000032","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","174.32656084","30.280354844","    51000034","           1","           0","0.0648495041","0.9351504959","0.0648495041","           0","0.9351504959"
"           0","1.9433801521"," 288.2296811","38.581332837","    51000038","           0","           0","0.0354527035","0.9645472965","0.0354527035","           0","0.9645472965"
"           0","1.9433801521","170.05674853","42.668454647","    51000043","           1","           0","0.0875004293","0.9124995707","0.0875004293","           0","0.9124995707"
"           0","1.9433801521","124.55994931","23.888121681","    51000051","           1","           0","0.0449491159","0.9550508841","0.0449491159","           0","0.9550508841"
"           0","1.9433801521","194.87746019","39.210169634","    51000052","           1","           0","0.0639232841","0.9360767159","0.0639232841","           0","0.9360767159"
"           0","1.0456472264","219.16757792","34.986140572","    51000055","           0","           0","0.0831652568","0.9168347432","0.0831652568","           0","0.9168347432"
"           1","1.4534669779","       122.5","           .","    51000058","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779"," 91.86238836","28.879570662","    51000061","           1","           0","0.0974990305","0.9025009695","0.0974990305","           0","0.9025009695"
"           0","1.4534669779","108.65014117","26.127436677","    51000062","           1","           0"," 0.077495819"," 0.922504181"," 0.077495819","           0"," 0.922504181"
"           0","1.4534669779","122.74921636","28.125731087","    51000066","           1","           0","0.0787638455","0.9212361545","0.0787638455","           0","0.9212361545"
"           1","1.0456472264","318.54616542","           .","    51000071","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","0.2611375873"," 474.0270741","31.463384548","    51000072","           2","           0"," 0.026345652"," 0.973654348"," 0.026345652","           0"," 0.973654348"
"           1","1.0456472264"," 45.62588779","46.996034289","    51000078","           1","           0","0.3378581538","0.6621418462","0.3378581538","           0","0.6621418462"
"           0","1.4534669779","84.735617935","28.457018931","    51000087","           0","           0","0.0994791087","0.9005208913","0.0994791087","           0","0.9005208913"
"           1","1.9433801521","187.66666667","           .","    51000089","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-12.90239237","242.46666667","           .","    51000090","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521"," 87.01103562","  34.0310957","    52000002","           1","           0","0.0926353387","0.9073646613","0.0926353387","           0","0.9073646613"
"           1","1.4534669779","126.64101955","48.569574037","    52000003","           0","           0","0.1981267768","0.8018732232","0.1981267768","           0","0.8018732232"
"           0","0.5557340522","120.35142038","34.686088674","    52000004","           1","           0","0.1923039647","0.8076960353","0.1923039647","           0","0.8076960353"
"           0","-0.581241934","124.19682654","26.275832415","    52000007","           1","           0","0.2555800937","0.7444199063","0.2555800937","           0","0.7444199063"
"           1","1.9433801521","55.937512295","62.110721871","    52000011","           1","           0","0.3553380691","0.6446619309","0.3553380691","           0","0.6446619309"
"           1","1.9433801521","293.23333333","           .","    52000014","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","94.078377582","25.617845725","    52000015","           2","           0","0.0822282476","0.9177717524","0.0822282476","           0","0.9177717524"
"           1"," -1.27743537","       163.3","           .","    52000016","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","311.93588947","39.421713903","    52000017","           0","           0","0.0320570546","0.9679429454","0.0320570546","           0","0.9679429454"
"           1","-12.40198776","259.46652785","40.787975749","    52000020","           1","           1","0.9994753676","0.0005246324","0.9994753676","           1","0.9994753676"
"           0","1.9433801521","256.66666667","           .","    52000025","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","-0.670678411","93.333333333","           .","    52000029","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","188.76821306","           .","    52000033","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","         209","           .","    52000034","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","396.73333333","           .","    52000035","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","       239.8","           .","    52000036","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","284.93333333","           .","    52000043","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.8109525998","104.53333333","           .","    52000044","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","       303.4","           .","    52000045","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","201.83333333","           .","    52000049","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","-0.435983784","95.366666667","           .","    52000050","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.8109525998","        87.2","           .","    52000051","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.4617491415","       203.2","           .","    52000052","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","        90.6","           .","    52000053","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","       126.4","           .","    52000054","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
